subject_id,study_id,session_id,trial_index,internal_node_id,time_elapsed,rt,stimulus,slider_start,response,item_id,verb,verb_participle,object,prep,classification_prefix,binary_prefix,sentence_prefix,probable,improbable,impossible,inconceivable,task_type,trial_type,rng_seed,condition,query,session_file_id,unique_id,response_item_normalized
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,24,0.0-1.0-0.23,153341,3150,"<div style=""font-size:20px;""><p>How likely is it for someone to turn an apple into honesty?</p></div>",50,0,63,turn,turning,an apple,into,turning an apple into,Could someone turn an apple into,[NP] turned an apple into,a pie,a salad,a cherry,honesty,critical,html-slider-response,0.18482723866135098,inconceivable,How likely is it for someone to turn an apple into honesty?,session-65d66343187cc,63_inconceivable,-0.9495814865557626
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,25,0.0-1.0-0.24,157981,4638,"<div style=""font-size:20px;""><p>How likely is it for someone to enter a room through a wall?</p></div>",50,0,32,enter,entering,a room,through,entering a room through,Could someone enter a room through,[NP] entered a room through,a door,a window,a wall,a theory,critical,html-slider-response,0.18482723866135098,impossible,How likely is it for someone to enter a room through a wall?,session-65d66343187cc,32_impossible,-1.0672195756025418
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,26,0.0-1.0-0.25,163192,5210,"<div style=""font-size:20px;""><p>How likely is it for someone to store dishes inside an attic?</p></div>",50,100,60,store,storing,dishes,inside,storing dishes inside,Could someone store dishes inside,[NP] stored dishes inside,a cabinet,an attic,a thimble,an equation,critical,html-slider-response,0.18482723866135098,improbable,How likely is it for someone to store dishes inside an attic?,session-65d66343187cc,60_improbable,1.643637137222497
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,27,0.0-1.0-0.26,166656,3462,"<div style=""font-size:20px;""><p>How likely is it for someone to smash a pumpkin using a hammer?</p></div>",50,100,55,smash,smashing,a pumpkin,using,smashing a pumpkin using,Could someone smash a pumpkin using,[NP] smashed a pumpkin using,a hammer,a boulder,a leaf,a number,critical,html-slider-response,0.18482723866135098,probable,How likely is it for someone to smash a pumpkin using a hammer?,session-65d66343187cc,55_probable,1.557279920101506
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,28,0.0-1.0-0.27,170712,4055,"<div style=""font-size:20px;""><p>How likely is it for someone to crush a soda can using a day?</p></div>",50,0,20,crush,crushing,a soda can,using,crushing a soda can using,Could someone crush a soda can using,[NP] crushed a soda can using,a shoe,a chair,a tissue,a day,critical,html-slider-response,0.18482723866135098,inconceivable,How likely is it for someone to crush a soda can using a day?,session-65d66343187cc,20_inconceivable,-0.6141724701500163
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,29,0.0-1.0-0.28,174249,3535,"<div style=""font-size:20px;""><p>How likely is it for someone to make a sandwich using a mile?</p></div>",50,0,40,make,making,a sandwich,using,making a sandwich using,Could someone make a sandwich using,[NP] made a sandwich using,bread,lettuce,a star,a mile,critical,html-slider-response,0.18482723866135098,inconceivable,How likely is it for someone to make a sandwich using a mile?,session-65d66343187cc,40_inconceivable,-1.1109952634759528
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,30,0.0-1.0-0.29,178191,3941,"<div style=""font-size:20px;""><p>How likely is it for someone to pluck a hair using a spoon?</p></div>",50,0,47,pluck,plucking,a hair,using,plucking a hair using,Could someone pluck a hair using,[NP] plucked a hair using,tweezers,tongs,a spoon,sympathy,critical,html-slider-response,0.18482723866135098,impossible,How likely is it for someone to pluck a hair using a spoon?,session-65d66343187cc,47_impossible,-0.8358550660588516
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,31,0.0-1.0-0.30,182747,4555,"<div style=""font-size:20px;""><p>How likely is it for someone to lift a box using foam?</p></div>",50,0,38,lift,lifting,a box,using,lifting a box using,Could someone lift a box using,[NP] lifted a box using,a forklift,a pulley,foam,an emotion,critical,html-slider-response,0.18482723866135098,impossible,How likely is it for someone to lift a box using foam?,session-65d66343187cc,38_impossible,-0.8908089126492329
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,32,0.0-1.0-0.31,186356,3608,"<div style=""font-size:20px;""><p>How likely is it for someone to squish a blueberry using their breath?</p></div>",50,0,58,squish,squishing,a blueberry,using,squishing a blueberry using,Could someone squish a blueberry using,[NP] squished a blueberry using,[POSS] finger,[POSS] nose,[POSS] breath,a sight,critical,html-slider-response,0.18482723866135098,impossible,How likely is it for someone to squish a blueberry using their breath?,session-65d66343187cc,58_impossible,-0.7362088050790604
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,33,0.0-1.0-0.32,189674,3317,"<div style=""font-size:20px;""><p>How likely is it for someone to pack a suit inside a groan?</p></div>",50,0,44,pack,packing,a suit,inside,packing a suit inside,Could someone pack a suit inside,[NP] packed a suit inside,a suitcase,a pocket,a raspberry,a groan,critical,html-slider-response,0.18482723866135098,inconceivable,How likely is it for someone to pack a suit inside a groan?,session-65d66343187cc,44_inconceivable,-0.6290677181409784
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,34,0.0-1.0-0.33,193149,3473,"<div style=""font-size:20px;""><p>How likely is it for someone to cover a window using curtains?</p></div>",50,100,18,cover,covering,a window,using,covering a window using,Could someone cover a window using,[NP] covered a window using,curtains,sheets,a hair,a chant,critical,html-slider-response,0.18482723866135098,probable,How likely is it for someone to cover a window using curtains?,session-65d66343187cc,18_probable,1.248523454252199
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,35,0.0-1.0-0.34,199587,6437,"<div style=""font-size:20px;""><p>How likely is it for someone to rinse fruit using a clock?</p></div>",50,0,51,rinse,rinsing,fruit,using,rinsing fruit using,Could someone rinse fruit using,[NP] rinsed fruit using,a sink,a hose,a clock,a giggle,critical,html-slider-response,0.18482723866135098,impossible,How likely is it for someone to rinse fruit using a clock?,session-65d66343187cc,51_impossible,-0.903343626926935
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,36,0.0-1.0-0.35,203103,3514,"<div style=""font-size:20px;""><p>How likely is it for someone to construct a tower out of blocks?</p></div>",50,100,15,construct,constructing,a tower,out of,constructing a tower out of,Could someone construct a tower out of,[NP] constructed a tower out of,blocks,bubbles,sparks,seasons,critical,html-slider-response,0.18482723866135098,probable,How likely is it for someone to construct a tower out of blocks?,session-65d66343187cc,15_probable,1.951953896690719
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,37,0.0-1.0-0.36,206754,3650,"<div style=""font-size:20px;""><p>How likely is it for someone to melt a chocolate bar using a stove?</p></div>",50,100,42,melt,melting,a chocolate bar,using,melting a chocolate bar using,Could someone melt a chocolate bar using,[NP] melted a chocolate bar using,a stove,a radiator,a napkin,a promise,critical,html-slider-response,0.18482723866135098,probable,How likely is it for someone to melt a chocolate bar using a stove?,session-65d66343187cc,42_probable,1.776424587814848
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,38,0.0-1.0-0.37,210602,3847,"<div style=""font-size:20px;""><p>How likely is it for someone to clean a spill using a sponge?</p></div>",50,100,11,clean,cleaning,a spill,using,cleaning a spill using,Could someone clean a spill using,[NP] cleaned a spill using,a sponge,a scarf,mustard,a country,critical,html-slider-response,0.18482723866135098,probable,How likely is it for someone to clean a spill using a sponge?,session-65d66343187cc,11_probable,1.6854236346530473
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,39,0.0-1.0-0.38,214534,3931,"<div style=""font-size:20px;""><p>How likely is it for someone to shatter a window using confetti?</p></div>",50,0,53,shatter,shattering,a window,using,shattering a window using,Could someone shatter a window using,[NP] shattered a window using,a stone,a frisbee,confetti,a concept,critical,html-slider-response,0.18482723866135098,impossible,How likely is it for someone to shatter a window using confetti?,session-65d66343187cc,53_impossible,-0.9431364568251267
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,40,0.0-1.0-0.39,217997,3462,"<div style=""font-size:20px;""><p>How likely is it for someone to dry their hands using a towel?</p></div>",50,100,29,dry,drying,[POSS] hands,using,drying [POSS] hands using,Could someone dry [POSS] hands using,[NP] dried [POSS] hands using,a towel,a sweater,a liquid,freedom,critical,html-slider-response,0.18482723866135098,probable,How likely is it for someone to dry their hands using a towel?,session-65d66343187cc,29_probable,1.176986249658795
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,41,0.0-1.0-0.40,221284,3286,"<div style=""font-size:20px;""><p>How likely is it for someone to open a jar using their hands?</p></div>",50,100,43,open,opening,a jar,using,opening a jar using,Could someone open a jar using,[NP] opened a jar using,[POSS] hands,[POSS] feet,[POSS] mind,an opinion,critical,html-slider-response,0.18482723866135098,probable,How likely is it for someone to open a jar using their hands?,session-65d66343187cc,43_probable,1.6769342451808715
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,42,0.0-1.0-0.41,225049,3764,"<div style=""font-size:20px;""><p>How likely is it for someone to cool a room using a heater?</p></div>",50,0,17,cool,cooling,a room,using,cooling a room using,Could someone cool a room using,[NP] cooled a room using,a fan,shades,a heater,a taste,critical,html-slider-response,0.18482723866135098,impossible,How likely is it for someone to cool a room using a heater?,session-65d66343187cc,17_impossible,-1.0090252447469454
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,43,0.0-1.0-0.42,228845,3795,"<div style=""font-size:20px;""><p>How likely is it for someone to wash their hair using applause?</p></div>",50,0,65,wash,washing,[POSS] hair,using,washing [POSS] hair using,Could someone wash [POSS] hair using,[NP] washed [POSS] hair using,shampoo,detergent,a rainbow,applause,critical,html-slider-response,0.18482723866135098,inconceivable,How likely is it for someone to wash their hair using applause?,session-65d66343187cc,65_inconceivable,-0.7723898437895249
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,44,0.0-1.0-0.43,232350,3504,"<div style=""font-size:20px;""><p>How likely is it for someone to write a letter using a snowflake?</p></div>",50,0,68,write,writing,a letter,using,writing a letter using,Could someone write a letter using,[NP] wrote a letter using,a pen,a stylus,a snowflake,a marathon,critical,html-slider-response,0.18482723866135098,impossible,How likely is it for someone to write a letter using a snowflake?,session-65d66343187cc,68_impossible,-1.0081762282013766
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,45,0.0-1.0-0.44,235793,3441,"<div style=""font-size:20px;""><p>How likely is it for someone to take a vacation to the beach?</p></div>",50,100,61,take,taking,a vacation,to,taking a vacation to,Could someone take a vacation to,[NP] took a vacation to,the beach,the desert,the sun,a verb,critical,html-slider-response,0.18482723866135098,probable,How likely is it for someone to take a vacation to the beach?,session-65d66343187cc,61_probable,1.2620500035092266
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,46,0.0-1.0-0.45,240119,4325,"<div style=""font-size:20px;""><p>How likely is it for someone to tighten a bolt using a dream?</p></div>",50,0,62,tighten,tightening,a bolt,using,tightening a bolt using,Could someone tighten a bolt using,[NP] tightened a bolt using,a wrench,chopsticks,a house,a dream,critical,html-slider-response,0.18482723866135098,inconceivable,How likely is it for someone to tighten a bolt using a dream?,session-65d66343187cc,62_inconceivable,-0.6332148143025326
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,47,0.0-1.0-0.46,246047,5927,"<div style=""font-size:20px;""><p>How likely is it for someone to carry groceries inside a backpack?</p></div>",50,100,6,carry,carrying,groceries,inside,carrying groceries inside,Could someone carry groceries inside,[NP] carried groceries inside,a tote bag,a backpack,a tornado,a law,critical,html-slider-response,0.18482723866135098,improbable,How likely is it for someone to carry groceries inside a backpack?,session-65d66343187cc,6_improbable,1.159437962093198
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,48,0.0-1.0-0.47,249863,3815,"<div style=""font-size:20px;""><p>How likely is it for someone to boil water using a refrigerator?</p></div>",50,0,1,boil,boiling,water,using,boiling water using,Could someone boil water using,[NP] boiled water using,a kettle,a microwave,a refrigerator,justice,critical,html-slider-response,0.18482723866135098,impossible,How likely is it for someone to boil water using a refrigerator?,session-65d66343187cc,1_impossible,-1.1666908422307518
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,49,0.0-1.0-0.48,253992,4128,"<div style=""font-size:20px;""><p>How likely is it for someone to break a coconut using a table?</p></div>",50,0,2,break,breaking,a coconut,using,breaking a coconut using,Could someone break a coconut using,[NP] broke a coconut using,a rock,a table,a pillow,a texture,critical,html-slider-response,0.18482723866135098,improbable,How likely is it for someone to break a coconut using a table?,session-65d66343187cc,2_improbable,-0.7112125568262287
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,50,0.0-1.0-0.49,257382,3389,"<div style=""font-size:20px;""><p>How likely is it for someone to hide a gift inside a cloud?</p></div>",50,0,37,hide,hiding,a gift,inside,hiding a gift inside,Could someone hide a gift inside,[NP] hid a gift inside,a closet,a forest,a cloud,a gasp,critical,html-slider-response,0.18482723866135098,impossible,How likely is it for someone to hide a gift inside a cloud?,session-65d66343187cc,37_impossible,-0.7224456614482953
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,51,0.0-1.0-0.50,260606,3222,"<div style=""font-size:20px;""><p>How likely is it for someone to clean a carpet using a vacuum?</p></div>",50,100,12,clean,cleaning,a carpet,using,cleaning a carpet using,Could someone clean a carpet using,[NP] cleaned a carpet using,a vacuum,a hat,a crayon,a week,critical,html-slider-response,0.18482723866135098,probable,How likely is it for someone to clean a carpet using a vacuum?,session-65d66343187cc,12_probable,1.9613164302162185
